customer_id,cluster,cluster_label
CUS7870,1,Discount customer
CUS7871,0,Mainstream customer
CUS7872,0,Mainstream customer
CUS7873,0,Mainstream customer
CUS7874,1,Discount customer
CUS7875,0,Mainstream customer
CUS7876,0,Mainstream customer
CUS7877,0,Mainstream customer
CUS7878,0,Mainstream customer
CUS7879,1,Discount customer
CUS788,1,Discount customer
CUS7880,1,Discount customer
CUS7881,1,Discount customer
CUS7882,0,Mainstream customer
CUS7883,0,Mainstream customer
CUS7884,0,Mainstream customer
CUS7885,0,Mainstream customer
CUS7886,1,Discount customer
CUS7887,3,Urban Trendy Berlin
CUS7888,0,Mainstream customer
CUS7889,1,Discount customer
CUS789,0,Mainstream customer
CUS7890,0,Mainstream customer
CUS7891,1,Discount customer
CUS7892,0,Mainstream customer
CUS7893,1,Discount customer
CUS7894,0,Mainstream customer
CUS7895,0,Mainstream customer
CUS7896,1,Discount customer
CUS7897,1,Discount customer
CUS7898,0,Mainstream customer
CUS7899,1,Discount customer
CUS79,0,Mainstream customer
CUS790,0,Mainstream customer
CUS7900,1,Discount customer
CUS7901,0,Mainstream customer
CUS7902,0,Mainstream customer
CUS7903,1,Discount customer
CUS7904,1,Discount customer
CUS7905,3,Urban Trendy Berlin
CUS7906,0,Mainstream customer
CUS7907,1,Discount customer
CUS7908,1,Discount customer
CUS7909,0,Mainstream customer
CUS791,0,Mainstream customer
CUS7910,1,Discount customer
CUS7911,1,Discount customer
CUS7912,0,Mainstream customer
CUS7913,0,Mainstream customer
CUS7914,0,Mainstream customer
CUS7915,1,Discount customer
CUS7916,0,Mainstream customer
CUS7917,1,Discount customer
CUS7918,1,Discount customer
CUS7919,1,Discount customer
CUS792,0,Mainstream customer
CUS7920,0,Mainstream customer
CUS7921,1,Discount customer
CUS7922,1,Discount customer
CUS7923,1,Discount customer
CUS7924,0,Mainstream customer
CUS7925,1,Discount customer
CUS7926,0,Mainstream customer
CUS7927,0,Mainstream customer
CUS7928,1,Discount customer
CUS7929,1,Discount customer
CUS793,0,Mainstream customer
CUS7930,0,Mainstream customer
CUS7931,1,Discount customer
CUS7932,0,Mainstream customer
CUS7933,1,Discount customer
CUS7934,0,Mainstream customer
CUS7935,0,Mainstream customer
CUS7936,1,Discount customer
CUS7937,0,Mainstream customer
CUS7938,0,Mainstream customer
CUS7939,0,Mainstream customer
CUS794,0,Mainstream customer
CUS7940,1,Discount customer
CUS7941,0,Mainstream customer
CUS7942,0,Mainstream customer
CUS7943,0,Mainstream customer
CUS7944,0,Mainstream customer
CUS7945,1,Discount customer
CUS7946,0,Mainstream customer
CUS7947,1,Discount customer
CUS7948,1,Discount customer
CUS7949,0,Mainstream customer
CUS795,1,Discount customer
CUS7950,1,Discount customer
CUS7951,1,Discount customer
CUS7952,1,Discount customer
CUS7953,0,Mainstream customer
CUS7954,0,Mainstream customer
CUS7955,0,Mainstream customer
CUS7956,0,Mainstream customer
CUS7957,1,Discount customer
CUS7958,0,Mainstream customer
CUS7959,0,Mainstream customer
CUS796,1,Discount customer
CUS7960,2,Premium Bremen Niche
CUS7961,0,Mainstream customer
CUS7962,0,Mainstream customer
CUS7963,0,Mainstream customer
CUS7964,0,Mainstream customer
CUS7965,0,Mainstream customer
CUS7966,1,Discount customer
CUS7967,0,Mainstream customer
CUS7968,0,Mainstream customer
CUS7969,1,Discount customer
CUS797,0,Mainstream customer
CUS7970,1,Discount customer
CUS7971,0,Mainstream customer
CUS7972,1,Discount customer
CUS7973,0,Mainstream customer
CUS7974,1,Discount customer
CUS7975,1,Discount customer
CUS7976,0,Mainstream customer
CUS7977,1,Discount customer
CUS7978,0,Mainstream customer
CUS7979,0,Mainstream customer
CUS798,0,Mainstream customer
CUS7980,1,Discount customer
CUS7981,1,Discount customer
CUS7982,2,Premium Bremen Niche
CUS7983,0,Mainstream customer
CUS7984,0,Mainstream customer
CUS7985,1,Discount customer
CUS7986,1,Discount customer
CUS7987,0,Mainstream customer
CUS7988,0,Mainstream customer
CUS7989,0,Mainstream customer
CUS799,0,Mainstream customer
CUS7990,0,Mainstream customer
CUS7991,0,Mainstream customer
CUS7992,0,Mainstream customer
CUS7993,0,Mainstream customer
CUS7994,0,Mainstream customer
CUS7995,0,Mainstream customer
CUS7996,1,Discount customer
CUS7997,0,Mainstream customer
CUS7998,1,Discount customer
CUS7999,0,Mainstream customer
CUS8,1,Discount customer
CUS80,0,Mainstream customer
CUS800,1,Discount customer
CUS8000,0,Mainstream customer
CUS8001,0,Mainstream customer
CUS8002,1,Discount customer
CUS8003,1,Discount customer
CUS8004,0,Mainstream customer
CUS8005,0,Mainstream customer
CUS8006,0,Mainstream customer
CUS8007,1,Discount customer
CUS8008,1,Discount customer
CUS8009,1,Discount customer
CUS801,1,Discount customer
CUS8010,0,Mainstream customer
CUS8011,1,Discount customer
CUS8012,0,Mainstream customer
CUS8013,0,Mainstream customer
CUS8014,0,Mainstream customer
CUS8015,0,Mainstream customer
CUS8016,1,Discount customer
CUS8017,0,Mainstream customer
CUS8018,0,Mainstream customer
CUS8019,0,Mainstream customer
CUS802,1,Discount customer
CUS8020,1,Discount customer
CUS8021,0,Mainstream customer
CUS8022,0,Mainstream customer
CUS8023,1,Discount customer
CUS8024,0,Mainstream customer
CUS8025,1,Discount customer
CUS8026,1,Discount customer
CUS8027,0,Mainstream customer
CUS8028,0,Mainstream customer
CUS8029,0,Mainstream customer
CUS803,1,Discount customer
CUS8030,0,Mainstream customer
CUS8031,1,Discount customer
CUS8032,0,Mainstream customer
CUS8033,0,Mainstream customer
CUS8034,0,Mainstream customer
CUS8035,0,Mainstream customer
CUS8036,0,Mainstream customer
CUS8037,0,Mainstream customer
CUS8038,0,Mainstream customer
CUS8039,1,Discount customer
CUS804,0,Mainstream customer
CUS8040,0,Mainstream customer
CUS8041,0,Mainstream customer
CUS8042,0,Mainstream customer
CUS8043,0,Mainstream customer
CUS8044,0,Mainstream customer
CUS8045,0,Mainstream customer
CUS8046,1,Discount customer
CUS8047,1,Discount customer
CUS8048,0,Mainstream customer
CUS8049,1,Discount customer
CUS805,0,Mainstream customer
CUS8050,0,Mainstream customer
CUS8051,1,Discount customer
CUS8052,0,Mainstream customer
CUS8053,0,Mainstream customer
CUS8054,0,Mainstream customer
CUS8055,0,Mainstream customer
CUS8056,1,Discount customer
CUS8057,1,Discount customer
CUS8058,0,Mainstream customer
CUS8059,0,Mainstream customer
CUS806,0,Mainstream customer
CUS8060,0,Mainstream customer
CUS8061,0,Mainstream customer
CUS8062,0,Mainstream customer
CUS8063,1,Discount customer
CUS8064,1,Discount customer
CUS8065,0,Mainstream customer
CUS8066,1,Discount customer
CUS8067,1,Discount customer
CUS8068,1,Discount customer
CUS8069,0,Mainstream customer
CUS807,0,Mainstream customer
CUS8070,1,Discount customer
CUS8071,1,Discount customer
CUS8072,0,Mainstream customer
CUS8073,0,Mainstream customer
CUS8074,1,Discount customer
CUS8075,1,Discount customer
CUS8076,0,Mainstream customer
CUS8077,0,Mainstream customer
CUS8078,1,Discount customer
CUS8079,0,Mainstream customer
CUS808,1,Discount customer
CUS8080,0,Mainstream customer
CUS8081,0,Mainstream customer
CUS8082,0,Mainstream customer
CUS8083,0,Mainstream customer
CUS8084,0,Mainstream customer
CUS8085,0,Mainstream customer
CUS8086,1,Discount customer
CUS8087,1,Discount customer
CUS8088,0,Mainstream customer
CUS8089,1,Discount customer
CUS809,1,Discount customer
CUS8090,0,Mainstream customer
CUS8091,0,Mainstream customer
CUS8092,0,Mainstream customer
CUS8093,0,Mainstream customer
CUS8094,0,Mainstream customer
CUS8095,1,Discount customer
CUS8096,1,Discount customer
CUS8097,0,Mainstream customer
CUS8098,1,Discount customer
CUS8099,1,Discount customer
CUS81,0,Mainstream customer
CUS810,1,Discount customer
CUS8100,1,Discount customer
CUS8101,0,Mainstream customer
CUS8102,0,Mainstream customer
CUS8103,1,Discount customer
CUS8104,0,Mainstream customer
CUS8105,0,Mainstream customer
CUS8106,3,Urban Trendy Berlin
CUS8107,3,Urban Trendy Berlin
CUS8108,0,Mainstream customer
CUS8109,1,Discount customer
CUS811,0,Mainstream customer
CUS8110,0,Mainstream customer
CUS8111,0,Mainstream customer
CUS8112,0,Mainstream customer
CUS8113,0,Mainstream customer
CUS8114,1,Discount customer
CUS8115,0,Mainstream customer
CUS8116,0,Mainstream customer
CUS8117,0,Mainstream customer
CUS8118,0,Mainstream customer
CUS8119,0,Mainstream customer
CUS812,0,Mainstream customer
CUS8120,1,Discount customer
CUS8121,0,Mainstream customer
CUS8122,0,Mainstream customer
CUS8123,0,Mainstream customer
CUS8124,1,Discount customer
CUS8125,0,Mainstream customer
CUS8126,1,Discount customer
CUS8127,0,Mainstream customer
CUS8128,0,Mainstream customer
CUS8129,1,Discount customer
CUS813,1,Discount customer
CUS8130,0,Mainstream customer
CUS8131,1,Discount customer
CUS8132,0,Mainstream customer
CUS8133,0,Mainstream customer
CUS8134,0,Mainstream customer
CUS8135,0,Mainstream customer
CUS8136,0,Mainstream customer
CUS8137,0,Mainstream customer
CUS8138,1,Discount customer
CUS8139,0,Mainstream customer
CUS814,0,Mainstream customer
CUS8140,0,Mainstream customer
CUS8141,1,Discount customer
CUS8142,0,Mainstream customer
CUS8143,0,Mainstream customer
CUS8144,1,Discount customer
CUS8145,0,Mainstream customer
CUS8146,0,Mainstream customer
CUS8147,0,Mainstream customer
CUS8148,1,Discount customer
CUS8149,1,Discount customer
CUS815,1,Discount customer
CUS8150,0,Mainstream customer
CUS8151,2,Premium Bremen Niche
CUS8152,0,Mainstream customer
CUS8153,0,Mainstream customer
CUS8154,3,Urban Trendy Berlin
CUS8155,0,Mainstream customer
CUS8156,0,Mainstream customer
CUS8157,0,Mainstream customer
CUS8158,1,Discount customer
CUS8159,1,Discount customer
CUS816,2,Premium Bremen Niche
CUS8160,0,Mainstream customer
CUS8161,0,Mainstream customer
CUS8162,2,Premium Bremen Niche
CUS8163,0,Mainstream customer
CUS8164,0,Mainstream customer
CUS8165,1,Discount customer
CUS8166,0,Mainstream customer
CUS8167,0,Mainstream customer
CUS8168,1,Discount customer
CUS8169,3,Urban Trendy Berlin
CUS817,0,Mainstream customer
CUS8170,0,Mainstream customer
CUS8171,0,Mainstream customer
CUS8172,1,Discount customer
CUS8173,1,Discount customer
CUS8174,0,Mainstream customer
CUS8175,0,Mainstream customer
CUS8176,0,Mainstream customer
CUS8177,2,Premium Bremen Niche
CUS8178,3,Urban Trendy Berlin
CUS8179,0,Mainstream customer
CUS818,0,Mainstream customer
CUS8180,1,Discount customer
CUS8181,0,Mainstream customer
CUS8182,1,Discount customer
CUS8183,3,Urban Trendy Berlin
CUS8184,0,Mainstream customer
CUS8185,1,Discount customer
CUS8186,1,Discount customer
CUS8187,0,Mainstream customer
CUS8188,1,Discount customer
CUS8189,0,Mainstream customer
CUS819,1,Discount customer
CUS8190,0,Mainstream customer
CUS8191,0,Mainstream customer
CUS8192,0,Mainstream customer
CUS8193,0,Mainstream customer
CUS8194,0,Mainstream customer
CUS8195,0,Mainstream customer
CUS8196,0,Mainstream customer
CUS8197,0,Mainstream customer
CUS8198,0,Mainstream customer
CUS8199,0,Mainstream customer
CUS82,1,Discount customer
CUS820,0,Mainstream customer
CUS8200,1,Discount customer
CUS8201,0,Mainstream customer
CUS8202,0,Mainstream customer
CUS8203,0,Mainstream customer
CUS8204,1,Discount customer
CUS8205,0,Mainstream customer
CUS8206,1,Discount customer
CUS8207,0,Mainstream customer
CUS8208,0,Mainstream customer
CUS8209,0,Mainstream customer
CUS821,1,Discount customer
CUS8210,0,Mainstream customer
CUS8211,0,Mainstream customer
CUS8212,0,Mainstream customer
CUS8213,0,Mainstream customer
CUS8214,0,Mainstream customer
CUS8215,1,Discount customer
CUS8216,1,Discount customer
CUS8217,0,Mainstream customer
CUS8218,1,Discount customer
CUS8219,0,Mainstream customer
CUS822,0,Mainstream customer
CUS8220,0,Mainstream customer
CUS8221,1,Discount customer
CUS8222,1,Discount customer
CUS8223,0,Mainstream customer
CUS8224,1,Discount customer
CUS8225,0,Mainstream customer
CUS8226,2,Premium Bremen Niche
CUS8227,0,Mainstream customer
CUS8228,0,Mainstream customer
CUS8229,0,Mainstream customer
CUS823,1,Discount customer
CUS8230,0,Mainstream customer
CUS8231,1,Discount customer
CUS8232,3,Urban Trendy Berlin
CUS8233,1,Discount customer
CUS8234,1,Discount customer
CUS8235,1,Discount customer
CUS8236,0,Mainstream customer
CUS8237,0,Mainstream customer
CUS8238,1,Discount customer
CUS8239,0,Mainstream customer
CUS824,1,Discount customer
CUS8240,1,Discount customer
CUS8241,0,Mainstream customer
CUS8242,0,Mainstream customer
CUS8243,1,Discount customer
CUS8244,0,Mainstream customer
CUS8245,3,Urban Trendy Berlin
CUS8246,1,Discount customer
CUS8247,0,Mainstream customer
CUS8248,1,Discount customer
CUS8249,1,Discount customer
CUS825,1,Discount customer
CUS8250,1,Discount customer
CUS8251,1,Discount customer
CUS8252,0,Mainstream customer
CUS8253,0,Mainstream customer
CUS8254,1,Discount customer
CUS8255,1,Discount customer
CUS8256,0,Mainstream customer
CUS8257,0,Mainstream customer
CUS8258,0,Mainstream customer
CUS8259,0,Mainstream customer
CUS826,1,Discount customer
CUS8260,0,Mainstream customer
CUS8261,1,Discount customer
CUS8262,1,Discount customer
CUS8263,1,Discount customer
CUS8264,0,Mainstream customer
CUS8265,0,Mainstream customer
CUS8266,1,Discount customer
CUS8267,0,Mainstream customer
CUS8268,0,Mainstream customer
CUS8269,1,Discount customer
CUS827,0,Mainstream customer
CUS8270,0,Mainstream customer
CUS8271,0,Mainstream customer
CUS8272,1,Discount customer
CUS8273,1,Discount customer
CUS8274,0,Mainstream customer
CUS8275,1,Discount customer
CUS8276,0,Mainstream customer
CUS8277,1,Discount customer
CUS8278,1,Discount customer
CUS8279,0,Mainstream customer
CUS828,0,Mainstream customer
CUS8280,0,Mainstream customer
CUS8281,0,Mainstream customer
CUS8282,1,Discount customer
CUS8283,0,Mainstream customer
CUS8284,0,Mainstream customer
CUS8285,0,Mainstream customer
CUS8286,0,Mainstream customer
CUS8287,0,Mainstream customer
CUS8288,1,Discount customer
CUS8289,0,Mainstream customer
CUS829,1,Discount customer
CUS8290,0,Mainstream customer
CUS8291,0,Mainstream customer
CUS8292,1,Discount customer
CUS8293,0,Mainstream customer
CUS8294,1,Discount customer
CUS8295,0,Mainstream customer
CUS8296,0,Mainstream customer
CUS8297,0,Mainstream customer
CUS8298,0,Mainstream customer
CUS8299,0,Mainstream customer
CUS83,0,Mainstream customer
CUS830,0,Mainstream customer
CUS8300,1,Discount customer
CUS8301,0,Mainstream customer
CUS8302,0,Mainstream customer
CUS8303,1,Discount customer
CUS8304,3,Urban Trendy Berlin
CUS8305,1,Discount customer
CUS8306,0,Mainstream customer
CUS8307,1,Discount customer
CUS8308,0,Mainstream customer
CUS8309,1,Discount customer
CUS831,0,Mainstream customer
CUS8310,0,Mainstream customer
CUS8311,0,Mainstream customer
CUS8312,0,Mainstream customer
CUS8313,0,Mainstream customer
CUS8314,0,Mainstream customer
CUS8315,0,Mainstream customer
CUS8316,1,Discount customer
CUS8317,0,Mainstream customer
CUS8318,0,Mainstream customer
CUS8319,0,Mainstream customer
CUS832,0,Mainstream customer
CUS8320,0,Mainstream customer
CUS8321,1,Discount customer
CUS8322,0,Mainstream customer
CUS8323,1,Discount customer
CUS8324,1,Discount customer
CUS8325,0,Mainstream customer
CUS8326,1,Discount customer
CUS8327,0,Mainstream customer
CUS8328,0,Mainstream customer
CUS8329,0,Mainstream customer
CUS833,0,Mainstream customer
CUS8330,0,Mainstream customer
CUS8331,0,Mainstream customer
CUS8332,0,Mainstream customer
CUS8333,2,Premium Bremen Niche
CUS8334,0,Mainstream customer
CUS8335,2,Premium Bremen Niche
CUS8336,0,Mainstream customer
CUS8337,1,Discount customer
CUS8338,1,Discount customer
CUS8339,3,Urban Trendy Berlin
CUS834,0,Mainstream customer
CUS8340,0,Mainstream customer
CUS8341,1,Discount customer
CUS8342,1,Discount customer
CUS8343,0,Mainstream customer
CUS8344,0,Mainstream customer
CUS8345,1,Discount customer
CUS8346,1,Discount customer
CUS8347,0,Mainstream customer
CUS8348,1,Discount customer
CUS8349,0,Mainstream customer
CUS835,0,Mainstream customer
CUS8350,0,Mainstream customer
CUS8351,1,Discount customer
CUS8352,0,Mainstream customer
CUS8353,1,Discount customer
CUS8354,0,Mainstream customer
CUS8355,0,Mainstream customer
CUS8356,0,Mainstream customer
CUS8357,0,Mainstream customer
CUS8358,0,Mainstream customer
CUS8359,0,Mainstream customer
CUS836,1,Discount customer
CUS8360,1,Discount customer
CUS8361,0,Mainstream customer
CUS8362,0,Mainstream customer
CUS8363,0,Mainstream customer
CUS8364,0,Mainstream customer
CUS8365,0,Mainstream customer
CUS8366,1,Discount customer
CUS8367,0,Mainstream customer
CUS8368,0,Mainstream customer
CUS8369,0,Mainstream customer
CUS837,0,Mainstream customer
CUS8370,0,Mainstream customer
CUS8371,2,Premium Bremen Niche
CUS8372,0,Mainstream customer
CUS8373,1,Discount customer
CUS8374,0,Mainstream customer
CUS8375,1,Discount customer
CUS8376,1,Discount customer
CUS8377,0,Mainstream customer
CUS8378,0,Mainstream customer
CUS8379,1,Discount customer
CUS838,0,Mainstream customer
CUS8380,0,Mainstream customer
CUS8381,1,Discount customer
CUS8382,0,Mainstream customer
CUS8383,0,Mainstream customer
CUS8384,1,Discount customer
CUS8385,1,Discount customer
CUS8386,0,Mainstream customer
CUS8387,0,Mainstream customer
CUS8388,0,Mainstream customer
CUS8389,0,Mainstream customer
CUS839,0,Mainstream customer
CUS8390,1,Discount customer
CUS8391,1,Discount customer
CUS8392,0,Mainstream customer
CUS8393,0,Mainstream customer
CUS8394,0,Mainstream customer
CUS8395,0,Mainstream customer
CUS8396,1,Discount customer
CUS8397,0,Mainstream customer
CUS8398,2,Premium Bremen Niche
CUS8399,0,Mainstream customer
CUS84,0,Mainstream customer
CUS840,0,Mainstream customer
CUS8400,0,Mainstream customer
CUS8401,0,Mainstream customer
CUS8402,0,Mainstream customer
CUS8403,0,Mainstream customer
CUS8404,2,Premium Bremen Niche
CUS8405,1,Discount customer
CUS8406,1,Discount customer
CUS8407,1,Discount customer
CUS8408,0,Mainstream customer
CUS8409,1,Discount customer
CUS841,0,Mainstream customer
CUS8410,0,Mainstream customer
CUS8411,0,Mainstream customer
CUS8412,0,Mainstream customer
CUS8413,0,Mainstream customer
CUS8414,0,Mainstream customer
CUS8415,1,Discount customer
CUS8416,0,Mainstream customer
CUS8417,0,Mainstream customer
CUS8418,0,Mainstream customer
CUS8419,0,Mainstream customer
CUS842,0,Mainstream customer
CUS8420,0,Mainstream customer
CUS8421,1,Discount customer
CUS8422,1,Discount customer
CUS8423,0,Mainstream customer
CUS8424,0,Mainstream customer
CUS8425,0,Mainstream customer
CUS8426,1,Discount customer
CUS8427,1,Discount customer
CUS8428,0,Mainstream customer
CUS8429,0,Mainstream customer
CUS843,1,Discount customer
CUS8430,0,Mainstream customer
CUS8431,0,Mainstream customer
CUS8432,3,Urban Trendy Berlin
CUS8433,0,Mainstream customer
CUS8434,1,Discount customer
CUS8435,1,Discount customer
CUS8436,1,Discount customer
CUS8437,0,Mainstream customer
CUS8438,0,Mainstream customer
CUS8439,0,Mainstream customer
CUS844,0,Mainstream customer
CUS8440,0,Mainstream customer
CUS8441,0,Mainstream customer
CUS8442,0,Mainstream customer
CUS8443,0,Mainstream customer
CUS8444,0,Mainstream customer
CUS8445,1,Discount customer
CUS8446,0,Mainstream customer
CUS8447,0,Mainstream customer
CUS8448,1,Discount customer
CUS8449,0,Mainstream customer
CUS845,0,Mainstream customer
CUS8450,1,Discount customer
CUS8451,0,Mainstream customer
CUS8452,0,Mainstream customer
CUS8453,1,Discount customer
CUS8454,1,Discount customer
CUS8455,0,Mainstream customer
CUS8456,0,Mainstream customer
CUS8457,0,Mainstream customer
CUS8458,0,Mainstream customer
CUS8459,0,Mainstream customer
CUS846,3,Urban Trendy Berlin
CUS8460,0,Mainstream customer
CUS8461,0,Mainstream customer
CUS8462,0,Mainstream customer
CUS8463,1,Discount customer
CUS8464,0,Mainstream customer
CUS8465,0,Mainstream customer
CUS8466,0,Mainstream customer
CUS8467,1,Discount customer
CUS8468,0,Mainstream customer
CUS8469,0,Mainstream customer
CUS847,0,Mainstream customer
CUS8470,0,Mainstream customer
CUS8471,1,Discount customer
CUS8472,1,Discount customer
CUS8473,1,Discount customer
CUS8474,1,Discount customer
CUS8475,0,Mainstream customer
CUS8476,0,Mainstream customer
CUS8477,0,Mainstream customer
CUS8478,1,Discount customer
CUS8479,1,Discount customer
CUS848,0,Mainstream customer
CUS8480,0,Mainstream customer
CUS8481,1,Discount customer
CUS8482,0,Mainstream customer
CUS8483,3,Urban Trendy Berlin
CUS8484,1,Discount customer
CUS8485,0,Mainstream customer
CUS8486,2,Premium Bremen Niche
CUS8487,1,Discount customer
CUS8488,1,Discount customer
CUS8489,1,Discount customer
CUS849,0,Mainstream customer
CUS8490,0,Mainstream customer
CUS8491,0,Mainstream customer
CUS8492,1,Discount customer
CUS8493,0,Mainstream customer
CUS8494,0,Mainstream customer
CUS8495,0,Mainstream customer
CUS8496,1,Discount customer
CUS8497,0,Mainstream customer
CUS8498,0,Mainstream customer
CUS8499,0,Mainstream customer
CUS85,1,Discount customer
CUS850,0,Mainstream customer
CUS8500,0,Mainstream customer
CUS8501,1,Discount customer
CUS8502,0,Mainstream customer
CUS8503,1,Discount customer
CUS8504,1,Discount customer
CUS8505,1,Discount customer
CUS8506,0,Mainstream customer
CUS8507,0,Mainstream customer
CUS8508,0,Mainstream customer
CUS8509,1,Discount customer
CUS851,0,Mainstream customer
CUS8510,0,Mainstream customer
CUS8511,0,Mainstream customer
CUS8512,0,Mainstream customer
CUS8513,0,Mainstream customer
CUS8514,1,Discount customer
CUS8515,2,Premium Bremen Niche
CUS8516,0,Mainstream customer
CUS8517,0,Mainstream customer
CUS8518,0,Mainstream customer
CUS8519,0,Mainstream customer
CUS852,1,Discount customer
CUS8520,0,Mainstream customer
CUS8521,0,Mainstream customer
CUS8522,1,Discount customer
CUS8523,0,Mainstream customer
CUS8524,0,Mainstream customer
CUS8525,1,Discount customer
CUS8526,0,Mainstream customer
CUS8527,0,Mainstream customer
CUS8528,0,Mainstream customer
CUS8529,0,Mainstream customer
CUS853,1,Discount customer
CUS8530,0,Mainstream customer
CUS8531,0,Mainstream customer
CUS8532,3,Urban Trendy Berlin
CUS8533,1,Discount customer
CUS8534,1,Discount customer
CUS8535,0,Mainstream customer
CUS8536,0,Mainstream customer
CUS8537,0,Mainstream customer
CUS8538,0,Mainstream customer
CUS8539,1,Discount customer
CUS854,1,Discount customer
CUS8540,1,Discount customer
CUS8541,0,Mainstream customer
CUS8542,0,Mainstream customer
CUS8543,0,Mainstream customer
CUS8544,3,Urban Trendy Berlin
CUS8545,0,Mainstream customer
CUS8546,1,Discount customer
CUS8547,1,Discount customer
CUS8548,0,Mainstream customer
CUS8549,1,Discount customer
CUS855,0,Mainstream customer
CUS8550,1,Discount customer
CUS8551,1,Discount customer
CUS8552,3,Urban Trendy Berlin
CUS8553,1,Discount customer
CUS8554,2,Premium Bremen Niche
CUS8555,1,Discount customer
CUS8556,0,Mainstream customer
CUS8557,0,Mainstream customer
CUS8558,0,Mainstream customer
CUS8559,0,Mainstream customer
CUS856,0,Mainstream customer
CUS8560,2,Premium Bremen Niche
CUS8561,0,Mainstream customer
CUS8562,0,Mainstream customer
CUS8563,0,Mainstream customer
CUS8564,0,Mainstream customer
CUS8565,1,Discount customer
CUS8566,0,Mainstream customer
CUS8567,1,Discount customer
CUS8568,1,Discount customer
CUS8569,0,Mainstream customer
CUS857,0,Mainstream customer
CUS8570,0,Mainstream customer
CUS8571,1,Discount customer
CUS8572,0,Mainstream customer
CUS8573,0,Mainstream customer
CUS8574,0,Mainstream customer
CUS8575,0,Mainstream customer
CUS8576,0,Mainstream customer
CUS8577,1,Discount customer
CUS8578,0,Mainstream customer
CUS8579,0,Mainstream customer
CUS858,2,Premium Bremen Niche
CUS8580,0,Mainstream customer
CUS8581,0,Mainstream customer
CUS8582,0,Mainstream customer
CUS8583,1,Discount customer
CUS8584,0,Mainstream customer
CUS8585,1,Discount customer
CUS8586,1,Discount customer
CUS8587,0,Mainstream customer
CUS8588,0,Mainstream customer
CUS8589,0,Mainstream customer
CUS859,0,Mainstream customer
CUS8590,0,Mainstream customer
CUS8591,0,Mainstream customer
CUS8592,1,Discount customer
CUS8593,0,Mainstream customer
CUS8594,1,Discount customer
CUS8595,0,Mainstream customer
CUS8596,0,Mainstream customer
CUS8597,1,Discount customer
CUS8598,1,Discount customer
CUS8599,0,Mainstream customer
CUS86,1,Discount customer
CUS860,0,Mainstream customer
CUS8600,0,Mainstream customer
CUS8601,1,Discount customer
CUS8602,0,Mainstream customer
CUS8603,0,Mainstream customer
CUS8604,0,Mainstream customer
CUS8605,1,Discount customer
CUS8606,0,Mainstream customer
CUS8607,0,Mainstream customer
CUS8608,0,Mainstream customer
CUS8609,0,Mainstream customer
CUS861,0,Mainstream customer
CUS8610,1,Discount customer
CUS8611,1,Discount customer
CUS8612,0,Mainstream customer
CUS8613,0,Mainstream customer
CUS8614,0,Mainstream customer
CUS8615,1,Discount customer
CUS8616,0,Mainstream customer
CUS8617,0,Mainstream customer
CUS8618,0,Mainstream customer
CUS8619,0,Mainstream customer
CUS862,1,Discount customer
CUS8620,0,Mainstream customer
CUS8621,0,Mainstream customer
CUS8622,0,Mainstream customer
CUS8623,0,Mainstream customer
CUS8624,0,Mainstream customer
CUS8625,0,Mainstream customer
CUS8626,1,Discount customer
CUS8627,1,Discount customer
CUS8628,0,Mainstream customer
CUS8629,0,Mainstream customer
CUS863,0,Mainstream customer
CUS8630,0,Mainstream customer
CUS8631,1,Discount customer
CUS8632,0,Mainstream customer
CUS8633,1,Discount customer
CUS8634,0,Mainstream customer
CUS8635,0,Mainstream customer
CUS8636,1,Discount customer
CUS8637,0,Mainstream customer
CUS8638,0,Mainstream customer
CUS8639,0,Mainstream customer
CUS864,0,Mainstream customer
CUS8640,3,Urban Trendy Berlin
CUS8641,0,Mainstream customer
CUS8642,0,Mainstream customer
CUS8643,0,Mainstream customer
CUS8644,0,Mainstream customer
CUS8645,0,Mainstream customer
CUS8646,0,Mainstream customer
CUS8647,0,Mainstream customer
CUS8648,0,Mainstream customer
CUS8649,0,Mainstream customer
CUS865,1,Discount customer
CUS8650,0,Mainstream customer
CUS8651,0,Mainstream customer
CUS8652,0,Mainstream customer
CUS8653,0,Mainstream customer
CUS8654,1,Discount customer
CUS8655,1,Discount customer
CUS8656,0,Mainstream customer
CUS8657,1,Discount customer
CUS8658,0,Mainstream customer
CUS8659,0,Mainstream customer
CUS866,1,Discount customer
CUS8660,0,Mainstream customer
CUS8661,1,Discount customer
CUS8662,1,Discount customer
CUS8663,0,Mainstream customer
CUS8664,1,Discount customer
CUS8665,1,Discount customer
CUS8666,1,Discount customer
CUS8667,1,Discount customer
CUS8668,1,Discount customer
CUS8669,0,Mainstream customer
CUS867,0,Mainstream customer
CUS8670,0,Mainstream customer
CUS8671,1,Discount customer
CUS8672,0,Mainstream customer
CUS8673,0,Mainstream customer
CUS8674,1,Discount customer
CUS8675,0,Mainstream customer
CUS8676,1,Discount customer
CUS8677,1,Discount customer
CUS8678,0,Mainstream customer
CUS8679,1,Discount customer
CUS868,1,Discount customer
CUS8680,0,Mainstream customer
CUS8681,0,Mainstream customer
CUS8682,0,Mainstream customer
CUS8683,0,Mainstream customer
CUS8684,0,Mainstream customer
CUS8685,1,Discount customer
CUS8686,0,Mainstream customer
CUS8687,1,Discount customer
CUS8688,0,Mainstream customer
